t,iq,iq_ref,id,vq,vd,ia,ib,va,vb,theta_e,omega,r,"T_ass:0.02,S_pct:-0.15,kp:0.6193,ki:0.0377"
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01,3.23512375166407e-06,3.13978562189732e-05,0.000542839613254187,0.00140804934711487,-0.0271676642254266,0.000542839610306883,3.23561825860757e-06,-0.0271676655080966,0.00140802459837027,9.10963262019182e-07,-0.000424928792252095,0,0
0.02,9.42909105820113e-07,1.06446123027126e-06,0.000684528015717046,6.09215243348133e-06,-0.0342587879067268,0.000526152173320464,-0.000437885126362213,-0.0262983621349769,0.0219558815575696,-0.695470412453644,3.46917153117274e-06,0,0
0.03,-2.17589976085023e-07,-2.36752930504736e-06,0.000720783489839776,-0.000107506031324279,-0.0360732787205793,0.00055324393354335,-0.000462006533036585,-0.027764235395917,0.0230312880247606,-0.69547015291831,3.25943414561788e-05,0,0
0.04,-7.89645238509459e-08,-1.57304782533174e-07,0.000704975962743611,-3.93476367549421e-06,-0.0352821530135627,0.000704975962745465,-7.8947969092275e-08,-0.0352821530134703,-3.93559219669124e-06,2.34827278457358e-08,7.66903571957137e-07,0,0
0.05,1.41135922469585e-08,1.7504997629203e-07,0.000722364153420481,8.03044402261007e-06,-0.0361523856409111,0.000722364153420383,1.41185983252139e-08,-0.0361523856409668,8.03019348183949e-06,6.93013105889973e-09,-2.46747060573719e-06,0,0
0.06,6.36348736895786e-09,1.6607911490496e-08,0.000723708292252948,4.96399253520713e-07,-0.0362196568768838,0.000555632991963235,-0.000463708605223319,-0.0278074172500352,0.0232079962600835,-0.695470074090709,-1.36759265909459e-07,0,0
0.07,-1.00280127523905e-09,-1.38167752794516e-08,0.0007409603395591,-6.56762513775998e-07,-0.0370830768299009,0.000568873576487275,-0.000474768447535341,-0.0284710490617535,0.0237603441247576,-0.695470073093254,1.84301215457946e-07,0,0
0.08,-4.94801751624883e-10,-2.6676740816356e-09,0.000725145811336356,-1.24911721846593e-07,-0.0362916019025001,0.000725145811336356,-4.94697734621939e-10,-0.0362916019025001,-1.24916927618457e-07,1.43442879099176e-10,1.62906146029704e-08,0,0
0.09,2.908120397233e-11,1.12417852804469e-11,0.000723923319479758,-1.73024473841719e-08,-0.0362304188720396,0.000723923319479758,2.9145398675923e-11,-0.0362304188720396,-1.73056601567653e-08,8.86761095624597e-11,-1.35735475024039e-08,0,0
0.1,2.90948860069555e-11,-7.56255724709831e-10,0.000723828818631099,-5.58212769080798e-08,-0.0362256899493179,0.000723828818631099,2.9120270577711e-11,-0.0362256899493179,-5.58225473377256e-08,3.50698536754892e-11,-1.67515145778456e-09,0,0
0.11,-9.57718972197877e-15,-9.85354686733331e-10,0.000723821513543193,-6.59692252352413e-08,-0.036225323349695,0.000723821513543193,1.76090087815708e-14,-0.036225323349695,-6.59705858314837e-08,3.75592573512631e-11,9.84644997822443e-10,0,0
